"author","title","link"
"R' Elazar Meisels","Seforno Gems: Who Wants to be Like the Dust of the Earth?","https://www.torahanytime.com/lectures/335450"
"R' Dovid Rosman","Vayetzei: Yaakov's Dream and Jimi Hendrix","https://www.torahanytime.com/lectures/335517"
"R' Benzion Twerski","The Amazing Power of Our Speech","https://www.torahanytime.com/lectures/335476"
"R' Doniel Neustadt","Seder Shalom Rav - Parashat Vayetzei","https://www.torahanytime.com/lectures/335462"
"R' Yehoshua Balkany","Torah Insights Parashas Vayetzei","https://www.torahanytime.com/lectures/334932"
"R' Doniel Osher Kleinman","Parshas Vayetzei: FAQ's About Ma'aser Kesafim","https://www.torahanytime.com/lectures/269140"
"R' Dovid Rosman","Parshas Vaytzei: The Letter 'Samech' - Unity Revisited","https://www.torahanytime.com/lectures/268393"
"R' Eliezer Ginsburg","Parshat Vayetzei: Vayetzei Yaakov","https://www.torahanytime.com/lectures/268139"
"R' Shmuel Zucker","Vayeitzei - Connecting to Yaakov's True Emes","https://www.torahanytime.com/lectures/267922"
"R' Reuven Feinstein","Parashat Vayetzei 5784","https://www.torahanytime.com/lectures/267776"
"R' Ari Bensoussan","Medrash Hashavuah- Parshat Vayetzei- 4- Shamayim is Needed For Shiduchim","https://www.torahanytime.com/lectures/267732"
"R' Ari Bensoussan","Medrash Hashavuah- Parshat Vayeitzeh- 3- Match Made in Heaven","https://www.torahanytime.com/lectures/267731"
"R' Meyer Yedid","Daily Morning Class: Not Sharing/ Torah Influence","https://www.torahanytime.com/lectures/267693"
"R' Yosef Greenfeld","Are We Ready?","https://www.torahanytime.com/lectures/267664"
"R' Shmuel Silber","Vayetzei- Stars, Sand and Earth","https://www.torahanytime.com/lectures/267447"
"R' Yosef Chaim Schwab","Parshas Vayetzei Part 2: The Secret to the Name Levi","https://www.torahanytime.com/lectures/267481"
"R' Kalman Worch","Tiferes Shlomo-Vayetzei-Facing The Right Direction","https://www.torahanytime.com/lectures/267476"
"R' Yosef Viener","Parshas Vayetzei: Push Yourself - Do Not Complain About Others","https://www.torahanytime.com/lectures/267491"
"R' Daniel Glatstein","""Dreaming of Connection"" {Berch Melave Malka}","https://www.torahanytime.com/lectures/267407"
"R' Yosef Greenwald","Nefesh Hachaim 106- The Unique Koach HaTefillah of Yaacov Aveinu & Maariv","https://www.torahanytime.com/lectures/267389"
"R' Yosef Greenwald","דברים נפלאים בפנימיות שלבי שנותיו של יעקב אבינו לפי הדרגת בנין כנס'י","https://www.torahanytime.com/lectures/267371"
"R' Yaakov Yosef Rotenberg","Explaining שר של אדום continuously climbing the סולם","https://www.torahanytime.com/lectures/266674"
"R' Yisroel Reisman","Parshas Vayetzei: Preparing for the Outside World.","https://www.torahanytime.com/lectures/267343"
"R' Yosef Radner","Parsha Vayetzei","https://www.torahanytime.com/lectures/267341"
"R' Mordechai Salfer","Parshas Yayeizei: ‘What’s The Rush? Savlanut…","https://www.torahanytime.com/lectures/267336"
"R' Meyer Yedid","Daily Morning Class: Effort/ Wealth","https://www.torahanytime.com/lectures/267337"
"R' Alexander Coleman","Accessing Inner Strength","https://www.torahanytime.com/lectures/267330"
"R' Noach Isaac Oelbaum","Parshat Vayeitzei - Mind Over Matter To Survive Spirituality","https://www.torahanytime.com/lectures/267327"
"R' Elchonon Jacobovitz","Parashat Vayeitzei: The Yeshiva Shmuz","https://www.torahanytime.com/lectures/267326"
"R' Bezalel Rudinsky","Parshas Vayetzei","https://www.torahanytime.com/lectures/267311"
"R' Moshe Tuvia Lieff","Reb Tzaddok HaKohen - Parashat Vayetzei","https://www.torahanytime.com/lectures/267307"
"R' Daniel Glatstein","Davar Yafeh B'ito- Connecting Parshas Vayetzei to the Zman Hashana","https://www.torahanytime.com/lectures/267316"
"R' Michael Mansour","Parashat Vayetzei: Feeling Secure In Galut","https://www.torahanytime.com/lectures/267293"
"R' Yosef Chaim Schwab","Parshas Vayetzei: Yaacov Sleeps in the Kodesh Kadashim All Night","https://www.torahanytime.com/lectures/267283"
"R' Label Lam","Parashat Vayetzei: Preparing for Mashiach","https://www.torahanytime.com/lectures/267299"
"R. Leah Kohn","Vayetzei 2023/5784: Yaakov Building the House of Israel","https://www.torahanytime.com/lectures/267271"
"R' Shlomo Landau","Dreams! Practical Parsha Perspectives","https://www.torahanytime.com/lectures/267272"
"R' Shmuel Schwarz","Thursday Shmuz - Vayatzei - Leah’s magic power!","https://www.torahanytime.com/lectures/267261"
"R' Menashe Frankel","Chumash Shiur","https://www.torahanytime.com/lectures/267258"
"R' Motti Kesserman","וְאָנֹכִי לֹא יָדָעְתִּי. אילו ידעתי לא ישנתי! WHERE DO YOU FIT IN?","https://www.torahanytime.com/lectures/267257"
"R' Yosef Shimon Bleier","Parshas Vayeitzei Shishi Till The End With Rashi","https://www.torahanytime.com/lectures/267168"
"R' Naftali Klein","Zera Kodesh Vayeitzei 5784- Remaining Awake During The Long Night of Galut","https://www.torahanytime.com/lectures/267254"
"R' Yosef Greenwald","Daas Tevunos(124-2)-Inyanei Parshas VaYetzei(From ויפגע במקום to ויפגע בו)","https://www.torahanytime.com/lectures/267255"
"R' Berel Wein ZTL","Parashat Vayeizei: Values of Our Fathers","https://www.torahanytime.com/lectures/267247"
"R' Ari Goldwag","Vayetzei: Jerusalem's Inspiration","https://www.torahanytime.com/lectures/267248"
"R' Yitzchak Berkovits","Parshas Vayetzei: Get Involved!","https://www.torahanytime.com/lectures/267250"
"R' Ephraim Eliyahu Shapiro","Insights Into The Parsha: Parshas Vayeitei","https://www.torahanytime.com/lectures/267249"
"R' Yitzchak Berkovits","Parshas Vayeizei: The Fiber of a Jew is Truth!","https://www.torahanytime.com/lectures/267245"
"R' Asher Weiss","Parshat Vayeitzei: Sheva Brachos without the Kallah","https://www.torahanytime.com/lectures/267237"
"R' Shraga Kallus","Parshas Vayeitzei: Most Of The People In The World Are Weird","https://www.torahanytime.com/lectures/267235"
"R' Chaim Eisenstein","Nesivos Shalom Parshas Vayetzei","https://www.torahanytime.com/lectures/267234"
"R' Sinai Yakobian","Parashat Vayetze: What is the Ladder of My Life?","https://www.torahanytime.com/lectures/267227"
"R' Moshe Donnebaum","How Could Rochel Give the Simonim to Leah When This Act Was a Disservice to Yaakov?","https://www.torahanytime.com/lectures/267216"
"R' Moshe Don Kestenbaum","Parashat Vayetzei: Creating Ourselves Above All","https://www.torahanytime.com/lectures/267209"
"R' Ezriel Cziment","Yaakov Compelled to Complete Eisav's Role","https://www.torahanytime.com/lectures/267202"
"R' Daniel Kalish","Parshat Vayetzei: My Brothers","https://www.torahanytime.com/lectures/267201"
"R' Fischel Schachter","Parshas Vayetzei: Ohr HaChaim - My Golfcart in a Carwash","https://www.torahanytime.com/lectures/267195"
"R' Zvi Zimmerman","Parashat Vayetzei: Lavan's trick, Leah's response","https://www.torahanytime.com/lectures/267186"
"R' Eliezer Krohn","Who Was Dinah The Daughter Of?","https://www.torahanytime.com/lectures/267170"
"R' Yehuda Mandel","World of Navardok Vayetzei 2-5784","https://www.torahanytime.com/lectures/267152"
"R' Yosef Shimon Bleier","Parshas Vayeitzei Chamishi With Rashi","https://www.torahanytime.com/lectures/267155"
"R' Yisroel Brog","Parashat Vayetzei - Yaakov Avinu's key to wealth","https://www.torahanytime.com/lectures/267147"
"R' Abraham Buzali","Parashat Vayetzei: Real vs Fake Modesty","https://www.torahanytime.com/lectures/267157"
"R' Moshe Donnebaum","Highly Rated Segula for Prosperity & Affluence","https://www.torahanytime.com/lectures/267141"
"R' Elchonon Berenbaum","וַיָּרַח אֶת רֵיחַ בְּגָדָיו! אל תקרי בגדיו אלא בוגדיו! REALIZING THE REBELLION!","https://www.torahanytime.com/lectures/267145"
"R' Eytan Feiner","""Anochi Lo Yadati""-Yaakov Really Didn't Know How Holy the ?Place was?","https://www.torahanytime.com/lectures/267138"
"R' Moshe Meir Weiss","For the Shabbos Table Vayaitzay 5784","https://www.torahanytime.com/lectures/267135"
"R' Yehoshua Landau","The Deeper Meaning Of Yaakov's Ladder","https://www.torahanytime.com/lectures/267125"
"Agra D'Pirka","R. Hershel Zolty - Yaakov, The "" Tatte"" of Galus","https://www.torahanytime.com/lectures/267068"
"R' Mordechai Finkelman","Yaakov Avinu's Key to Success","https://www.torahanytime.com/lectures/267086"
"R' Moshe Gruenstein","Melava Malka And The Luz Bone","https://www.torahanytime.com/lectures/267129"
"R' Shlomo Cynamon","Lomdot on Vayetzei: Did Yaakov Avinu Build the Beis Hamikdash?","https://www.torahanytime.com/lectures/267126"
"R' Shmuel Zucker","Vayetzei - Every Small Thing Counts","https://www.torahanytime.com/lectures/267123"
"R' Moshe Bamberger","Parshat Vayetzei: My Rebbe's an Angel","https://www.torahanytime.com/lectures/267111"
"R' Moshe Bamberger","Rav Pinkus: Yaakov called it a House","https://www.torahanytime.com/lectures/267110"
"R' Yaakov Mizrahi","Where Yaakov Avinu comes, Beracha comes","https://www.torahanytime.com/lectures/267109"
"R' Dovid Genish","Power of the Voice","https://www.torahanytime.com/lectures/267101"
"R' Yitzchok Aryeh Epstein","Stimulating stories about Vayetzei","https://www.torahanytime.com/lectures/267095"
"R' Moshe Tuvia Lieff","Parashat Vayetzei - Halachah - Maariv After Midnight","https://www.torahanytime.com/lectures/267094"
"R' Yitzchak Sakhai","Parashat Vayetze - Fool me once shame on? (Zera Shimshon 11)","https://www.torahanytime.com/lectures/267091"
"R' Moshe Yosef Eckstein","The Light & Darkness with in Us","https://www.torahanytime.com/lectures/267017"
"R' Avrohom Snyder","When does the Torah require us to daven ?","https://www.torahanytime.com/lectures/267059"
"R' Ilan Halberstadt","Parshat Vayetzei: The Power of Klal Yisrael - Elevating Even the Stone","https://www.torahanytime.com/lectures/267062"
"R' Aron Litwin","The wellspring inside us all - Vayetzei","https://www.torahanytime.com/lectures/267055"
"R' Meir Kahane","Aish Kodesh- Vayetzei, 5700, It Feels Like Hashem is Pushing Me Away (2021/22 Series- Enhanced II)","https://www.torahanytime.com/lectures/267049"
"R' Shlomo Hoffman","פרשת ויצא - איז דיין פארמעגן פארזיכערט?","https://www.torahanytime.com/lectures/267034"
"R' Motti Sweet","What Is It About Yaakov Avinu","https://www.torahanytime.com/lectures/267030"
"R' Shraga Kallus","Parshas Vayetzei - What To Do In A Ceasefire?","https://www.torahanytime.com/lectures/267036"
"R' Nosson Greenberg","Vayetzei 5784-Four Jews Walk Into The Parsha","https://www.torahanytime.com/lectures/267013"
"R' Gabi Fried","Ladders & Stones!!","https://www.torahanytime.com/lectures/266983"
"R' Yehoshua Berman","How did Leah initiate intimacy?","https://www.torahanytime.com/lectures/266956"
"R' Yitzchak Berkovits","Parshas Vayetzei: What's Important to You? What Do You Fight For?","https://www.torahanytime.com/lectures/266958"
"R' Yitzchak Breitowitz","Parshat Vayetzei: Dark Before Dawn","https://www.torahanytime.com/lectures/266947"
"R' Jeremy Golker","Parsha Shiur: Vayeitzei","https://www.torahanytime.com/lectures/266945"
"R' Ari Neuwirth","Vayetzei - The World is Bigger than My ""I""","https://www.torahanytime.com/lectures/266938"
"R' Shmuel Schabes","Parshas Vayetzei: The Nobleman and The Stallion","https://www.torahanytime.com/lectures/266932"
"R' Yosef Shimon Bleier","Parshas Vayeitzei Shlishi & Revii With Rashi","https://www.torahanytime.com/lectures/266933"
"R' Label Lam","Parashat Vayetzei: Pray All Day","https://www.torahanytime.com/lectures/266939"
"R' Eliezer Simcha Lieff","Parashat Vayetzei: Pains Of Galus & The Redemption","https://www.torahanytime.com/lectures/266922"
"R' Fischel Schachter","Parashat Vayetzei: Heartful Instructions on an Empty Sheet","https://www.torahanytime.com/lectures/266920"
"R' Yosef Palacci","Parashat Vayetzei: The ingredient To Doing All Mitzvot","https://www.torahanytime.com/lectures/266907"
"R' Yisroel Brog","Parashat Vayetzei - Making an impression","https://www.torahanytime.com/lectures/266900"
"R' Eliezer Zeytouneh","Parashat Vayetzei: The Power of Tefillah!","https://www.torahanytime.com/lectures/266880"
"R' Dovid Katzenstein","Parashat Vayetzei: Lessons From Yaakov Avinu","https://www.torahanytime.com/lectures/266881"
"R' Naftali Reich","Parshas Vayetzei: ""I'm Really Really Angry...Now What??""","https://www.torahanytime.com/lectures/266879"
"R' Avrohom Stulberger","Stop running, Start RUNNING! - Vayetzei 5784","https://www.torahanytime.com/lectures/266866"
"R' Mordechai Finkelman","Parashat Vayetzei","https://www.torahanytime.com/lectures/266858"
"R' Dovid Genish","The World was Created for Me - Knowing Your Specific Avoda","https://www.torahanytime.com/lectures/266864"
"R' Yosef Greenwald","VaYetzei דברי מחשבה לפרשת ויצא הקשורים למעשה דר'ע ובת כלבא שבוע","https://www.torahanytime.com/lectures/266854"
"R' Labish Becker","Vayetzei 5784 - On the face of it","https://www.torahanytime.com/lectures/266840"
"R' Nosson Nussbaum","Parshas VaYeitzei","https://www.torahanytime.com/lectures/266825"
"R' Shmuel Greenberg","Parashat Vayetzei: Rav Chaim Shmulevitz - Pursuits of Introspection","https://www.torahanytime.com/lectures/266839"
"R' Avi Slansky","Vayetzei Yaakov Avinu - One Dot More Of Holiness Elevates The Mundane","https://www.torahanytime.com/lectures/266835"
"R' Shmuel Schwarz","Alshich - Vayetzei - Rochel realises the righteousness of her act.","https://www.torahanytime.com/lectures/266832"
"R' Nosson Nussbaum","Parshas: VaYeitei","https://www.torahanytime.com/lectures/266831"
"R' Yehoshua Sova","Zera Shimshon on Parashat Vayetzei","https://www.torahanytime.com/lectures/266810"
"R' Daniel Kalish","Parshat Vayetzei: Parents Day","https://www.torahanytime.com/lectures/266817"
"R' Yosef Shimon Bleier","Parshas Vayeitzei Sheini With Rashi","https://www.torahanytime.com/lectures/266804"
"R' Avrohom M. Mendelson","Parshat Vayetzei - Lessons from Anti Semitism","https://www.torahanytime.com/lectures/266781"
"R' Ephraim Epstein","Parshat Vayetzei Going OUT of your Comfort Zone","https://www.torahanytime.com/lectures/266762"
"R' Eliezer Krohn","The Incredible Mesiarat Nefesh Of Sulika","https://www.torahanytime.com/lectures/266755"
"R' Shmuel Zucker","Vayetzei - Waking Up from the Dream of this World","https://www.torahanytime.com/lectures/266734"
"R' Yehoshua Nissan","Admit Your Weakness, Admit Your Strength","https://www.torahanytime.com/lectures/266710"
"R' Elazar Meisels","The Parshah You Never Knew: Who Wants To Be Like The Dust of the Earth?","https://www.torahanytime.com/lectures/266713"
"R' Noach Light","Parshas Vayeitzei - Maintaining A Clear Direction In A World Of Woke & Confusion","https://www.torahanytime.com/lectures/266717"
"R' Mordechai Sitorsky","Parashat Vayetzei: Redeeming the Captives","https://www.torahanytime.com/lectures/266712"
"R. Iris Odani Elyashiv","The Ladder a symbol of Teshuva Repentance Parashat Vayetzei.","https://www.torahanytime.com/lectures/266694"
"R' Moshe Bamberger","Rav Lopian: Geshmak to be a Yid","https://www.torahanytime.com/lectures/266696"
"R' Yaakov Mizrahi","Two Fabulous Stories","https://www.torahanytime.com/lectures/266681"
"R' Yisroel Brog","Parashat Vayetzei - Climbing the latter with Chessed","https://www.torahanytime.com/lectures/266668"
"R' Yaakov Yosef Rotenberg","How was Yaakov Avinu spared from Elifaz son of Aisov","https://www.torahanytime.com/lectures/266671"
"R' Eytan Feiner","A Tzaddik's Tefillah & Bracha & the Pleas of a Barren Rachel","https://www.torahanytime.com/lectures/266660"
"R' Yitzchok Aryeh Epstein","Parshat Vayetzei like you have never heard before","https://www.torahanytime.com/lectures/266656"
"R' Daniel Glatstein","Vayetzei: Words of Torah -The Building Blocks of Creation","https://www.torahanytime.com/lectures/266652"
"R' Ari Bensoussan","Nesivas Yoisher- Parshat Vayetzei- The Greatness of Jealousy","https://www.torahanytime.com/lectures/266643"
"R' Shmuel Zucker","Vayeitzei - Don't Get Stuck in the Sheker of this World","https://www.torahanytime.com/lectures/266647"
"R' Moshe Tuvia Lieff","Parashat Vayetzei - What's Love Got To Do With It? - The Malbim","https://www.torahanytime.com/lectures/266635"
"R' Yisroel Jungreis","Don't Turn Your Back on Your Mother / The Power of Grandparents!","https://www.torahanytime.com/lectures/266589"
"R' Label Lam","Parashat Vayetzei: Speeding Up The Time","https://www.torahanytime.com/lectures/266576"
"R' Pesach Siegel","Parshas Vayeitzei - Lavan's Tzniyus","https://www.torahanytime.com/lectures/266560"
"R' Eliezer Krohn","Pilpul On The Parshah Tashlumin","https://www.torahanytime.com/lectures/266542"
"R' Efraim Twerski","Vayeitzei-The Journey From Pesach to Sukkos","https://www.torahanytime.com/lectures/266537"
"R' Yonoson Roodyn","How Much Of The Torah Did the Avos Really Keep?","https://www.torahanytime.com/lectures/266539"
"R' Yehoshua Balkany","Torah Insights Parashas Vayetzei","https://www.torahanytime.com/lectures/266488"
"R' Ari Bensoussan","Medrash Hashavuah- Parshat Vayetzei- 2- Bitachon When You Have Nothing Else","https://www.torahanytime.com/lectures/266489"
"R' Yaakov Mizrahi","Why'd the shoemaker come to R' Chaim Oizer zt""l in a dream?","https://www.torahanytime.com/lectures/266481"
"R' Eliezer Krohn","We Are Living In Yishmael's Times","https://www.torahanytime.com/lectures/266464"
"R' Ari Bensoussan","Medrash Hashavuah- Parshat Vayetzei- 1- Being Chased & Sleeping Soundly","https://www.torahanytime.com/lectures/266428"
"R' Eytan Feiner","The ""Bechir She'bi'Avos"" & the Uniqueness of Tefillat Arvis","https://www.torahanytime.com/lectures/266427"
"R' Yisroel Brog","Parashat Vayetzei - Climbing the latter of greatness","https://www.torahanytime.com/lectures/266424"
"R' Mordechai Salfer","Parshas Vayeitzei: Leaving But Where Are You Going?","https://www.torahanytime.com/lectures/266376"
"R' Zalmen Sorotzkin","דיוקנו של יעקב אבינו חקוק ורשום בכסא הכבוד! THE ATTAINABLE LEVEL A HUMAN BEING CAN REACH!","https://www.torahanytime.com/lectures/266394"
"R' Yosef Shimon Bleier","Parshas Veyeitzei Rishon With Rashi","https://www.torahanytime.com/lectures/266385"
"R' Yonah Sklare","Vayatza- Our Matzav in the Parsha","https://www.torahanytime.com/lectures/266369"
"R' Daniel Glatstein","Parashat Vayetzei:The DNA of the Universe","https://www.torahanytime.com/lectures/266348"
"R' Bentzion Shafier","The Shmuz on the Parsha: Vayeitzei","https://www.torahanytime.com/lectures/266289"
"R' Shmuel Zucker","Vayeitzei - Keep Your Head in Heaven","https://www.torahanytime.com/lectures/266301"
"R' Yehuda Mandel","World of Navardok Vayetzei 1-5784","https://www.torahanytime.com/lectures/266227"
"R' Eytan Feiner","Leah's Greatness: Thanking Hashem for the "" Regular"" Things in Life","https://www.torahanytime.com/lectures/266211"
"R' Yisroel Brog","Parashat Vayetzei - No one can stop your shidduch","https://www.torahanytime.com/lectures/266206"
"R' Benzion Twerski","Our Avodah During the Darknesses of Life","https://www.torahanytime.com/lectures/266193"
"R' Pinchas Wolhendler","Toras Avigdor Chat - Vayeitzei","https://www.torahanytime.com/lectures/266188"
"R' Efraim Twerski","Vayeitzei-We Are All Nuts","https://www.torahanytime.com/lectures/266158"
"R' Ephraim Eliyahu Shapiro","Insights Into The Parsha: Parshas Vayeitzei","https://www.torahanytime.com/lectures/266104"
"R' Doniel Neustadt","Seder Shalom Rav - Parashat Vayetzei","https://www.torahanytime.com/lectures/266048"
"R' Zecharia Wallerstein ZTL","Parashat Vayetzei: The Love of a Father","https://www.torahanytime.com/lectures/251236"
"R' Daniel Belsky","Parashat Vayetzei 5783: Arami Oved Avi","https://www.torahanytime.com/lectures/218015"
"R' Mordechai Aderet","Parashat Vayetzei (with Arizal, Mashiach, Chanukah, and Nedarim)","https://www.torahanytime.com/lectures/45515"
"R' Doniel Osher Kleinman","Parashat Vayeitzei: Common Maaser Shailos","https://www.torahanytime.com/lectures/216041"
"R' Yitzchok Sorotzkin","The Weekly Message from the Rosh Yeshiva: Parashat Vayishlach","https://www.torahanytime.com/lectures/215843"
"Mrs. Leah Maksumov","Our Imahot - The Greatness of Leah Imeinu","https://www.torahanytime.com/lectures/215647"
"R' Dovid Kaplan","Lavan’s Face","https://www.torahanytime.com/lectures/215642"
"R' Eliezer Ginsburg","Parashat Vayeitzei: Vayeitzei Yakov","https://www.torahanytime.com/lectures/215577"
"R' Eliezer Ginsburg","Parashat Vayeitzei: Yakov B'makom Hamikdash","https://www.torahanytime.com/lectures/215576"
"R' Yosef Greenfeld","How Do We Protect Our Children?","https://www.torahanytime.com/lectures/215343"
"R' Ariel Mizrahi","The Simple Bare Necessities","https://www.torahanytime.com/lectures/215340"
"R' Dovid Kaplan","Hope For The Underdog","https://www.torahanytime.com/lectures/215302"
"R' Shmuel Silber","Vayetzei- Singular Focus","https://www.torahanytime.com/lectures/215282"
"R' Yosef Viener","Parashat Vayetzei: Does Feeling Good Necessarily Make it Right?","https://www.torahanytime.com/lectures/215241"
"R' Kalman Worch","Toldos Yaakov Yosef-Vayetzei","https://www.torahanytime.com/lectures/215191"
"R' Motti Kesserman","ילבש בגדיו הנאים וישמח בביאת שבת כיוצא לקראת המלך וכיוצא לקראת חתן וכלה! How to greet the Shabbos Hamalkah!","https://www.torahanytime.com/lectures/215178"
"R' Ariel Mizrahi","A Parent’s Love","https://www.torahanytime.com/lectures/215104"
"R' Berel Wein ZTL","Parashat Vayetzei- Retribution","https://www.torahanytime.com/lectures/215100"
"R' Shmuel Schwarz","Alshich - Vayatzai - Restricted vision!","https://www.torahanytime.com/lectures/215085"
"R' Avrohom Stulberger","Do You Love Fish? Vayetzei 5783","https://www.torahanytime.com/lectures/215075"
"R' Moshe Meir Weiss","For the Shabbos Table Vayaitzay 5783","https://www.torahanytime.com/lectures/215076"
"R' Yosef Chaim Schwab","Parashat Vayetzei: Most Powerful Message","https://www.torahanytime.com/lectures/215057"
"R' Daniel Glatstein","Pninei Maggid Harakiah - 3 Original Short Divrei Torah on Vayeitzei","https://www.torahanytime.com/lectures/215068"
"R' Elyahou Quedoshim","Parashat Vayetzei: Our Rabbis, Our Kings","https://www.torahanytime.com/lectures/215063"
"R' Pesach Siegel","Parashat Vayeitzei - We Owe Our Existence to Kibbud Eim","https://www.torahanytime.com/lectures/215060"
"R' Yaakov Harari","Parashat Vayetzei: Don't Drop Your Guard","https://www.torahanytime.com/lectures/215049"
"R' Yosef Greenwald","Lomdus Al Haparsha-When did Yaacov daven Maariv?","https://www.torahanytime.com/lectures/215064"
"R' Yosef Radner","Parashat Vayetzei","https://www.torahanytime.com/lectures/215051"
"R' Michael Mansour","Parashat Vayetzei: How to be Safe in Galut","https://www.torahanytime.com/lectures/215050"
"R' Elchonon Jacobovitz","Parashat Vayetzei: The Yeshiva Shmuz","https://www.torahanytime.com/lectures/215053"
"R' Shlomo Farhi","Vayetze - Thanks Again","https://www.torahanytime.com/lectures/215044"
"R' Michel Twerski","Parashat Vayeitzei - Erev Shabbos","https://www.torahanytime.com/lectures/215047"
"R' Gabi Fried","Ultimate Benefits!!!","https://www.torahanytime.com/lectures/215046"
"R' Shlomo Landau","Torah is the Antidote; Practical Parsha Perspectives Vayetzei","https://www.torahanytime.com/lectures/215039"
"R' Efraim Twerski","Vayeitzei-Chasam Sofer","https://www.torahanytime.com/lectures/215036"
"R' Avi Slansky","Parashat Vayeitzei: Never Stop Dreaming!","https://www.torahanytime.com/lectures/215024"
"R' Shraga Kallus","Parshat Vayetzei: Fake Tzaddik","https://www.torahanytime.com/lectures/215022"
"R' Shraga Kallus","Parshat Vayetzei: Shidduch Advice","https://www.torahanytime.com/lectures/215021"
"R' Daniel Glatstein","Live From Jerusalem- Vayeitzei: Words of Torah, the DNA of the Unniverse {Netzach}","https://www.torahanytime.com/lectures/215018"
"R' Avraham Willig","Where To Prepare For Marriage","https://www.torahanytime.com/lectures/215016"
"R' Sinai Yakobian","Parashat Vayetze - Can We Also Take The Rock Off the Well","https://www.torahanytime.com/lectures/215014"
"R' Shraga Kallus","Parshat Vayetzei: Lets Compromise (Halachik Approach)","https://www.torahanytime.com/lectures/215010"
"R' Ari Goldwag","Vayetzei: Early Sunrise of Redemption","https://www.torahanytime.com/lectures/215007"
"R' Aharon Pessin","VaYetzei: Woman With Angel Wings, Mazal Betula, Power of Ma'aser & The City That Lives Forever & More...","https://www.torahanytime.com/lectures/215005"
"R' Ariel Mizrahi","The Irony Is","https://www.torahanytime.com/lectures/214994"
"R' Moshe Don Kestenbaum","Parashat Vayetzei: The Silent Impact","https://www.torahanytime.com/lectures/214993"
"R' Yosef Greenwald","Daas Tevunos(54)-Ohr Maakif, Ohr Penimi, & Yaacov Aveinu","https://www.torahanytime.com/lectures/214991"
"R' Yechezkel Hartman","How Can Leah Complain to Rachel that She Took Away her Husband?","https://www.torahanytime.com/lectures/214986"
"R' Moshe Don Kestenbaum","Parashat Vayetzei: The Very Best Diet","https://www.torahanytime.com/lectures/214988"
"R' Daniel Kalish","Vayetzei: It Doesn't Happen if others Don't See it","https://www.torahanytime.com/lectures/214977"
"R' Abraham Buzali","Maqam Ajam for Parashat Vayetzie- Sephardic Custom","https://www.torahanytime.com/lectures/214981"
"R' Fischel Schachter","Parashat Vayetzei: Ohr HaChaim - Tea Anyone?","https://www.torahanytime.com/lectures/214973"
"R' Ezriel Cziment","The Great Lesson Rochel Absorbed from Leah","https://www.torahanytime.com/lectures/214982"
"R' Motti Neuburger","Vayetzei Gems","https://www.torahanytime.com/lectures/214974"
"R' Abraham Buzali","Parashat Vayetzei: The man who rescued his sibling from spiritual destruction","https://www.torahanytime.com/lectures/214976"
"R' Zvi Zimmerman","Parashat Vayetzei: A Head Ahead","https://www.torahanytime.com/lectures/214965"
"R' Nissan Hakakian","Parashtat Vayetzei: (How to be Zocheh to the Rachamim of Hashem)","https://www.torahanytime.com/lectures/214969"
"R' Baruch Bodenheim","Parashat Vayetzei: Don't be Blinded by the Fight","https://www.torahanytime.com/lectures/214971"
"R' Shlomo Cynamon","Lomdut on Vayetzei: Ignorance Is Bliss","https://www.torahanytime.com/lectures/214963"
"R' Yehuda Mandel","World of Navardok Vayetzei 2-5783","https://www.torahanytime.com/lectures/214957"
"R' Shmuel Greenberg","Parashat Vayetzei: Yaakov's Ladder - Beautiful Scenery but What's The Message?","https://www.torahanytime.com/lectures/214954"
"R' Mordechai Finkelman","Parashat Vayetzei: Yakov's Legacy: Boundless Blessing","https://www.torahanytime.com/lectures/183863"
"R' Yehoshua Landau","Journey Vs Destination;Which Is Major?","https://www.torahanytime.com/lectures/214938"
"R' Yitzchok Aryeh Epstein","Stimulating stories on Vayetzei","https://www.torahanytime.com/lectures/214936"
"R' Motti Neuburger","The Fascinating Chibur of Har Hamoria, the Luz Bone, Melave Malke & Eternal Life!","https://www.torahanytime.com/lectures/214937"
"R' Yisroel Brog","Parashat Vayetzei - Stop surviving start living","https://www.torahanytime.com/lectures/214928"
"R' Daniel Kalish","Parashat Vayetzei: What Was, Is","https://www.torahanytime.com/lectures/214919"
"R' Leiby Burnham","Vayeitzei - Yaakov and Crypto Winter","https://www.torahanytime.com/lectures/214914"
"Mrs. Esther Wein","Vayetze: Part 6 of Our Backstory- The Tug Of War Within Us","https://www.torahanytime.com/lectures/214913"
"R' YY Rubinstein","Torat Kelm on Toldot and Vayetzei","https://www.torahanytime.com/lectures/214899"
"R' Ariel Mizrahi","The Impact You Make","https://www.torahanytime.com/lectures/214903"
"R' Shraga Kallus","Just Notice","https://www.torahanytime.com/lectures/214907"
"R' Yitzchak Berkovits","Parashat Vayetzei: That's Not Jewish!","https://www.torahanytime.com/lectures/214900"
"R' Yonoson Roodyn","A Very Stony Story Indeed","https://www.torahanytime.com/lectures/214896"
"R' Tzvi Sytner","Vayetzei: Have You Hit a Wall or A Hall?","https://www.torahanytime.com/lectures/214888"
"R' Shmuel Schwarz","Parashat Vayaitzai - The Art of Doing Kindness","https://www.torahanytime.com/lectures/214889"
"R' Yitzchok Fingerer","Parashat Vayeitzei: Finding True Love & Real Faith","https://www.torahanytime.com/lectures/214881"
